"NUM_ID","NUM_IM","CODEBUR","LIEU_AF","MOTIF_AFFECT","FONCTION_AF","DIVISION_AF","SERVICE_AF","DIRECTION_AF","DATE_PS"
"2011DEC800","333 532","53TL","TOLIARA","","","","SPCB","",08/10/12
"2011DEC801","333 533","SE","SERVICE DES EQUIPEMENTS","","","EQUIPEMENT","SE","DRF",16/05/11
"2011DEC802","333 534","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","",
"2012DEC938","333 534","51MD","MORONDAVA","","","","SPCB","",28/02/12
"2015DEC907","357 661","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","",17/05/15
"2015DEC912","357 663","42MG","MAHAJANGA","","","","SPCB","",11/05/15
"2015DEC913","357 665","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","",10/12/14
"2014DEC1202","357 666","11AN","ANTANANARIVO","","","","SPCB","",17/02/15
"2015DEC914","357 667","12IV","IVATO-AEROPORT","","","","SPCB","",11/05/15
"2015DEC915","357 668","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","","","","","",17/02/15
"2015DEC916","357 669","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","","","","","",11/05/15
"2015DEC917","357 670","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","",11/12/14
"2015DEC919","357 671","SCAP","SERVICE DE COORDINATION DES ACTIONS DOUANIERES ET DE LA PROGRAMMATION","","","","","",15/10/15
"2015DEC920","357 672","54TG","TAOLAGNARO","","","","SPCB","",11/05/15
"2015DEC921","357 673","12IV","IVATO-AEROPORT","","","","SPCB","",11/05/15
"2016DEC88","295 762","51MD","MORONDAVA","ABROGEE SUIVANT DEC 007 DU 08/02/17","ABROGEE","","SPCB","DSE",
"1995DEC22","271 245","SSAE","SERVICE DES STATISTIQUES ET DES ANALYSES ECONOMIQUES","","CHEF DE DIVISION","","SSAE","DSCD",01/07/95
"1995DEC23","271 246","SI","SERVICE DE L'INFORMATIQUE","","CHEF DE DIVISION SUIVI ADMIN,MATERIEL ET FINC","","SI","DSCD",01/07/95
"2005DEC960","297 720","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","",
"2010DEC922","297 720","CCSEAD","CELLULE DE COORDINATION,DE SUIVI ET D'EVALUATION DES ACTIONS DOUANIERES","","","","CCSEAD","",
"2014DEC1328","297 720","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","","","","SLF","",16/09/14
"2005DEC961","297 721","DLRE","DIRECTION DE LA LEGISLATION,DE LA REGLEMENTATION ET DES ETUDES","","","","","",
"2007DEC1216","297 721","11AN","ANTANANARIVO","","","","","",03/09/07
"2011DEC795","247 391","24SM","SAINTE-MARIE","","","","SPCB","",
"2016DEC70","247 391","23MA","MAROANTSETRA","","","","SPCB","",
"1988DEC40","247 391","23MA","MAROANTSETRA","","","","","",
"2000DEC360","260 179","12IV","IVATO-AEROPORT","","CHARGE ENVOIS STATISTIQUES","OPCO","SPCB","DSE",06/10/00
"2005DEC963","297 715","SE","SERVICE DES EQUIPEMENTS","","","","SE","DRF",01/12/05
"2008DEC1141","314 445","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","","",
"2013DEC1014","314 445","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","","","","SLR","",
"2013DEC1015","314 445","14MA","MAMORY-IVATO","","","","SPCB","",09/12/13
"2008DEC1142","314 446","SE","SERVICE DES EQUIPEMENTS","","","MATERIEL","SE","DRF",01/09/08
"2015DEC1111","356 753","SVO","SERVICE DE LA VALEUR ET DE L'ORIGINE","","","","SVO","",11/05/16
"2016DEC115","246 915","DGD","DIRECTION GENERALE DES DOUANES","","CHARGE DE MISSION SUR PARTENARIAT SOCIAL","","","DGD",11/10/16
"2016DEC981","304 436","SCSR","SERVICE DE LA COMPTABILITE ET DU SUIVI DE RECOUVREMENT","","CHEF DE DIVISION ETUDE,SUIVI ET COORDINAT?DES ACT?","","SCSR","DSCD",09/01/17
"2016DEC982","311 112","SVO","SERVICE DE LA VALEUR ET DE L'ORIGINE","","","","SVO","DLV",09/01/17
"2016DEC983","331 005","SCAP","SERVICE DE COORDINATION DES ACTIONS DOUANIERES ET DE LA PROGRAMMATION","","CHARGE D'ETUDES","","SCAP","DGD",19/12/16
"2016DEC984","282 255","DSE","DIRECTION DES SERVICES EXTERIEURS","","","","","DSE",09/01/17
"2016DEC988","282 292","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",
"2016DEC989","269 330","SCAP","SERVICE DE COORDINATION DES ACTIONS DOUANIERES ET DE LA PROGRAMMATION","","CHARGE D'ETUDES","","SCAP","DGD",
"2016DEC990","280 095","DGD","DIRECTION GENERALE DES DOUANES","NOMINATION","CHARGE DE MISSION","","SERVICE D'ENQUETE ET D'INVESTIGATION","DGD",
"2016DEC991","245 898","DGD","DIRECTION GENERALE DES DOUANES","NOMINATION","CHARGE DE MISSION","","","DGD",19/12/16
"2016DEC992","249 726","DGD","DIRECTION GENERALE DES DOUANES","NOMINATION","CHARGE DE MISSION SUR ASSAINISSEMENT ZF ET EF","","","DGD",19/12/16
"2016DEC994","275 787","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",20/01/17
"2016DEC995","278 990","35NB","NOSY-BE","","","","SPCB","DSE",11/01/17
"2016DEC999","278 725","11AN","ANTANANARIVO","","CHEF DES OPERATIONS COMMERCIALES","","SPCB","DSE",27/12/16
"2017DEC1","295 868","11AN","ANTANANARIVO","","","","SPCB","DSE",12/01/17
"2017DEC2","275 914","12IV","IVATO-AEROPORT","","","","SPCB","DSE",02/01/17
"2017DEC4","243 890","33VO","VOHEMAR","","","","SPCB","DSE",06/03/17
"2017DEC8","278 993","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","MISE A DISPOSITION","","","","DRF",28/03/17
"2017DEC9","278 940","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","","","","","DRF",05/05/17
"2017DEC10","275 821","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","","","","","DRF",11/04/17
"2017DEC11","282 305","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","","","","","DRF",11/04/17
"2017DEC12","282 292","SE","SERVICE DES EQUIPEMENTS","","","","SE","DRF",
"2017DEC13","280 092","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","NOMINATION SUR FONCTION","CHEF DE DIVISION TARIF","","SLR","DLV",09/03/17
"2017DEC14","297 721","14MA","MAMORY-IVATO","","","","SPCB","DSE",17/03/17
"2017ART8","276 209","SID","SERVICE DE L'INSPECTION DOUANIERE","NOMINATION SUR FONCTION","CHEF DU SERVICE SID","","SID","DGD",28/03/17
"2017DEC15","276 156","SCSR","SERVICE DE LA COMPTABILITE ET DU SUIVI DE RECOUVREMENT","NOMINATION SUR FONCTION","CHEF DU SERVICE SCSR","","SCSR","DSCD",
"2017CTR1","304 422","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","NOMINATION SUR FONCTION","CHEF DU SERVICE SLF","","SLF","DAJLF",
"2016DEC1004","275 889","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",22/11/16
"2017DEC32","276 165","SSLC","SERVICE DE LA SURVEILLANCE ET DE LA LUTTE CONTRE LA CONTREBANDE","NOMINATION","CHEF DE DIVISION ANALYSE DES RISQUES","","SSLC","DSE",23/05/17
"2017DEC33","292 376","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",22/05/17
"2017DEC35","292 377","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",22/05/17
"2017DEC36","291 618","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","COMPLEMENT D'EFFECTIF","","","SPCB","DSE",22/05/17
"2015ART619","276 163","PRS","PARIS","","ATTACHE DOUANIER A PARIS","","","DGD",01/10/15
"2017DEC43","246 922","63FI","FIANARANTSOA","","RECEVEUR DES DOUANES 63FI","","SPCB","DSE",17/07/17
"2017DEC45","282 255","SSLC","SERVICE DE LA SURVEILLANCE ET DE LA LUTTE CONTRE LA CONTREBANDE","","CHEF DE DIVISION UDCTS","","SSLC","DSE",08/06/17
"2017DEC48","330 305","PRMP","PERSONNE RESPONSABLE DU MARCHE PUBLIC","","","","PRMP","DGD",09/06/17
"2017DEC662","295 764","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","","","","SLF","DAJLF",22/08/17
"2017DEC663","275 913","12IV","IVATO-AEROPORT","","","","SPCB","DSE",16/10/17
"2017DEC664","273 283","25BT","BETAINOMBY DEDIE SHERRITT","","","","SPCB","DSE",12/09/17
"2017DEC665","282 305","11AN","ANTANANARIVO","","","","SPCB","DSE",27/07/17
"2017DEC666","278 940","11AN","ANTANANARIVO","","","","SPCB","DSE",28/08/17
"2017DEC667","282 308","BSTNR","BS ANTANANARIVO","","","","SSLC","DSE",
"2017DEC668","295 741","13AB","ANTSIRABE","","","","SPCB","DSE",04/09/17
"2017DEC669","275 869","13AB","ANTSIRABE","","","","SPCB","DSE",12/09/17
"2017DEC670","275 853","12IV","IVATO-AEROPORT","","","","SPCB","DSE",02/10/17
"2017DEC671","275 856","12IV","IVATO-AEROPORT","","","","SPCB","DSE",25/09/17
"2017DEC672","275 854","12IV","IVATO-AEROPORT","","","","SPCB","DSE",20/10/17
"2017DEC673","273 285","12IV","IVATO-AEROPORT","ABROGEE","ABROGEE","","SPCB","DSE",
"2017DEC699","278 950","11AN","ANTANANARIVO","","","","SPCB","DSE",18/09/17
"2017DEC700","282 291","35NB","NOSY-BE","","","","SPCB","DSE",08/01/18
"2017DEC701","278 961","13AB","ANTSIRABE","","","","SPCB","DSE",29/08/17
"2017DEC702","278 982","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",01/09/18
"2017DEC703","282 267","DAJLF","DIRECTION DES AFFAIRES JURIDIQUES ET DE LA LUTTE CONTRE LES FRAUDES","","","","","DAJLF",14/08/17
"2017DEC704","282 266","BSTMM","BS TOAMASINA","","","","SSLC","DSE",28/09/17
"2017DEC1161","280 103","SPCB","SERVICE DE PILOTAGE ET DE COORDINATION DES BUREAUX DES DOUANES","","","","SPCB","DSE",11/01/18
"2017DEC1162","352 287","SDC","SERVICE DE LA DOCUMENTATION ET DE LA COMMUNICATION","","","","SDC","DRF",20/12/17
"2017DEC1163","268 514","33VO","VOHEMAR","NOMINATION","RECEVEUR DES DOUANES 33VO","","SPCB","DSE",
"2016DEC73","275 912","12IV","IVATO-AEROPORT","","","","SPCB","DSE",06/10/16
"2013DEC892","344 090","SRH","SERVICE DES RESSOURCES HUMAINES","","","DAA","SRH","DRF",06/03/13
"2005DEC932","290 974","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",
"2014DEC1227","290 974","SI","SERVICE DE L'INFORMATIQUE","","","","SI","",10/02/14
"2016DEC74","290 974","SCAP","SERVICE DE COORDINATION DES ACTIONS DOUANIERES ET DE LA PROGRAMMATION","ABROGEE","","","SCAP","DGD",
"2004DEC494","290 976","SI","SERVICE DE L'INFORMATIQUE","","","","SI","DSCD",21/07/04
"1997DEC15","257 438","SI","SERVICE DE L'INFORMATIQUE","","CHEF DE DIVISION SUIVI TECHNIQUE","TECHNIQUE","SI","DSCD",06/09/01
"2001DEC395","271 248","11AN","ANTANANARIVO","","","","","",
"2004DEC518","271 248","SVO","SERVICE DE LA VALEUR ET DE L'ORIGINE","","","","","",
"2007DEC1201","271 248","SED","SERVICE DES ETUDES ET DE LA DOCUMENTATION","","","","","",
"2014DEC1291","271 248","SID","SERVICE DE L'INSPECTION DOUANIERE","","","","SID","",
"2014DEC1292","271 248","SSLC","SERVICE DE LA SURVEILLANCE ET DE LA LUTTE CONTRE LA CONTREBANDE","","PLANTON","","SSLC","DSE",06/11/14
"1999DEC183","273 262","SAJC","SERVICE DES AFFAIRES JURIDIQUES ET DU CONTENTIEUX","","","","","",
"2005DEC949","273 262","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",03/10/05
"2001DEC389","278 717","SAGRH","SERVICE ADMINISTRATIF ET DE LA GESTION DES RESSOURCES HUMAINES","","","","","",
"2005DEC950","278 717","SRI","SERVICE DES RELATIONS INTERNATIONALES","","","","","",
"2005DEC951","278 717","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","","",
"2011DEC796","278 717","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","",02/11/11
"2001DEC390","278 718","SAGRH","SERVICE ADMINISTRATIF ET DE LA GESTION DES RESSOURCES HUMAINES","","","","","",
"2008DEC1119","278 718","SI","SERVICE DE L'INFORMATIQUE","","","","","",07/07/08
"2001DEC391","278 719","SSD","SERVICE DE LA SURVEILLANCE DOUANIERE","","","","","",
"2005DEC952","278 719","CCSEAD","CELLULE DE COORDINATION,DE SUIVI ET D'EVALUATION DES ACTIONS DOUANIERES","","","","","",
"2015DEC1038","278 719","SRH","SERVICE DES RESSOURCES HUMAINES","","","","SRH","",
"2015DEC1039","278 719","SPCB","SERVICE DE PILOTAGE ET DE COORDINATION DES BUREAUX DES DOUANES","","","","SPCB","",21/08/15
"2001DEC392","278 733","SAGRH","SERVICE ADMINISTRATIF ET DE LA GESTION DES RESSOURCES HUMAINES","","","","","",
"2002DEC358","278 733","42MG","MAHAJANGA","","","","","",17/06/02
"2003DEC305","278 729","DGD","DIRECTION GENERALE DES DOUANES","","","","","",
"2004DEC519","278 729","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","","","","","",
"2007DEC1202","278 729","SF","SERVICE DE LA FORMATION","","","","","",12/09/07
"2001DEC396","278 742","SSC","SERVICE DES STATISTIQUES ET DE LA COMPTABILITE","","","","","",
"2014DEC1293","278 742","12IV","IVATO-AEROPORT","","","","SPCB","",17/03/14
"2001DEC397","278 744","SSAE","SERVICE DES STATISTIQUES ET DES ANALYSES ECONOMIQUES","","","","","",10/04/01
"2001DEC393","278 745","DLSD","DIRECTION DE LA LEGISLATION ET DES STATISTIQUES DOUANIERES","","","","","",
"2003DEC304","278 745","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","","",
"2006DEC854","278 745","12IV","IVATO-AEROPORT","","","","","",
"2015DEC1040","278 745","SI","SERVICE DE L'INFORMATIQUE","ABROGEE","","","SI","",
"2015DEC1041","278 745","14MA","MAMORY-IVATO","","","","SPCB","",03/09/15
"2001DEC394","278 748","SE","SERVICE DES EQUIPEMENTS","","","MATERIEL","SE","DRF",10/04/01
"2003DEC303","288 604","SCRS","SERVICE DU CONTROLE DES REGIMES SUSPENSIFS","","","","","",
"2010DEC887","288 604","11AN","ANTANANARIVO","","","","SPCB","",
"2013DEC959","288 604","14MA","MAMORY-IVATO","","","","SPCB","",27/12/13
"2003DEC306","288 635","SSD","SERVICE DE LA SURVEILLANCE DOUANIERE","","","","","",
"2007DEC1203","288 635","SSLC","SERVICE DE LA SURVEILLANCE ET DE LA LUTTE CONTRE LA CONTREBANDE","","","","","",13/09/07
"2004DEC522","289 225","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",09/02/04
"2004DEC511","289 228","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",09/02/04
"2004DEC512","289 229","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","","",09/02/04
"2004DEC515","289 236","42MG","MAHAJANGA","","","","","",18/02/04
"2004DEC527","289 955","63FI","FIANARANTSOA","","","","","",23/04/04
"2004DEC514","290 500","54TG","TAOLAGNARO","","","","","",15/06/04
"2004DEC513","290 501","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","","",
"2013DEC960","290 501","14MA","MAMORY-IVATO","","","","SPCB","",09/12/13
"2004DEC523","290 504","DGD","DIRECTION GENERALE DES DOUANES","","","","","",
"2007DEC1204","290 504","12IV","IVATO-AEROPORT","","","","","",
"2008DEC1120","290 504","DSE","DIRECTION DES SERVICES EXTERIEURS","","","","","",15/07/08
"2004DEC520","290 505","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","","",
"2004DEC521","290 505","17ZO","ANTENNE DES DOUANES AMBOHIBAO","","","","","",
"2009DEC912","290 505","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","","",
"2013DEC961","290 505","14MA","MAMORY-IVATO","","","","SPCB","",
"2015DEC1042","290 505","SRH","SERVICE DES RESSOURCES HUMAINES","","","","SRH","",26/10/15
"2004DEC509","290 653","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","","",
"2007DEC1198","290 653","11AN","ANTANANARIVO","","","","SPCB","DSE",09/05/07
"2005DEC947","296 855","CCSEAD","CELLULE DE COORDINATION,DE SUIVI ET D'EVALUATION DES ACTIONS DOUANIERES","","","","CCSEAD","DGD",
"2007DEC1200","296 855","DGD","DIRECTION GENERALE DES DOUANES","","CHEF DE DIVISION","","","DGD",
"2008DEC1118","296 855","SDC","SERVICE DE LA DOCUMENTATION ET DE LA COMMUNICATION","","CHEF DE DIVISION RELATIONS PUBLIQUES ET COMM.EXT.","","SDC","DRF",22/09/08
"2005DEC953","297 713","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","DSCD",01/12/05
"2005DEC954","297 714","SCAP","SERVICE DE COORDINATION DES ACTIONS DOUANIERES ET DE LA PROGRAMMATION","","","DIVISION PROGRAMMATION","SCAP","DGD",01/12/05
"2005DEC955","297 717","11AN","ANTANANARIVO","","","","SPCB","DSE",
"2008DEC1121","297 717","DSE","DIRECTION DES SERVICES EXTERIEURS","","","","","DSE",11/01/08
"2005DEC956","297 718","SLR","SERVICE DE LA LEGISLATION ET DE LA REGLEMENTATION","","","","SLR","DLV",21/12/05
"2009DEC911","318 067","31AH","ANTALAHA","","CHEF DE SITE INFORMATIQUE","","SPCB","DSE",
"2014DEC1290","318 067","33VO","VOHEMAR","","CHEF DE SITE INFORMATIQUE","","SPCB","DSE",23/09/14
"2010DEC889","325 283","54TG","TAOLAGNARO","","","","SPCB","DSE",
"2013DEC962","325 283","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","DGD",
"2014DEC1295","325 283","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","DSCD",
"2015DEC1043","325 283","DAJLF","DIRECTION DES AFFAIRES JURIDIQUES ET DES LUTTES CONTRE LES FRAUDES","","","","","DAJLF",23/03/15
"2010DEC890","325 284","63FI","FIANARANTSOA","","","","SPCB","DSE",26/03/10
"2010DEC891","325 285","54TG","TAOLAGNARO","","","","SPCB","DSE",26/03/10
"2010DEC892","330 934","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","DGD",
"2012DEC926","330 934","BMSTUL","BMS TULEAR","","","","SSLC","DSE",
"2014DEC1296","330 934","SRH","SERVICE DES RESSOURCES HUMAINES","ABROGEE","","","SRH","",
"2014DEC1297","330 934","53TL","TOLIARA","","","","SPCB","DSE",03/10/14
"2010DEC893","330 935","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","DGD",
"2012DEC927","330 935","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",15/02/12
"2010DEC894","330 936","SE","SERVICE DES EQUIPEMENTS","","PLANTON","","SE","DRF",09/11/10
"2010DEC895","330 937","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","DGD",
"2012DEC928","330 937","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",
"2014DEC1298","330 937","63FI","FIANARANTSOA","","","","SPCB","DSE",22/08/14
"2012DEC929","338 672","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","DGD",
"2012DEC930","338 672","13AB","ANTSIRABE","","","","SPCB","DSE",10/04/12
"2012DEC931","338 673","SE","SERVICE DES EQUIPEMENTS","","","","SE","DRF",13/02/13
"2015DEC1044","338 673","SCAP","SERVICE DE COORDINATION DES ACTIONS DOUANIERES ET DE LA PROGRAMMATION","ABROGEE","","","SCAP","DGD",
"2012DEC932","341 258","12IV","IVATO-AEROPORT","","","","SPCB","DSE",
"2013DEC963","341 258","14MA","MAMORY-IVATO","","","","SPCB","DSE",09/01/14
"2017DEC17","318 026","CPERF","CELLULE DE PERFORMANCE","","","","CPERF","DGD",
"2017DEC18","314 444","SPCB","SERVICE DE PILOTAGE ET DE COORDINATION DES BUREAUX DES DOUANES","","SECRETAIRE","","SPCB","DSE",15/03/17
"2017DEC19","275 771","SAE","SERVICE DES ACTIONS ECONOMIQUES","","","","SAE","DLV",18/04/17
"2017DEC20","276 160","12IV","IVATO-AEROPORT","ABROGEE","ABROGEE","","SPCB","DSE",17/03/17
"2015DEC1141","342 784","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","DSCD",23/03/15
"2014DEC1401","271 992","SF","SERVICE DE LA FORMATION","","CHEF DE DIVISION","","SF","DRF",03/10/14
"2017DEC42","304 426","14MA","MAMORY-IVATO","","","","SPCB","DSE",19/06/17
"2015DEC868","375 485","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","","","","SLF","DAJLF",16/12/15
"2015DEC869","375 484","SDC","SERVICE DE LA DOCUMENTATION ET DE LA COMMUNICATION","","","","SDC","DRF",16/09/15
"2015DEC871","375 482","SAE","SERVICE DES ACTIONS ECONOMIQUES","","","","SAE","DLV",16/09/15
"DEC4","375 483","SLF","SERVICE DE LA LUTTE CONTRE LA FRAUDE","","","","SLF","DAJLF",16/12/15
"2015DEC872","375 481","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",16/12/15
"2015DEC898","374 981","63FI","FIANARANTSOA","","","","SPCB","DSE",04/01/16
"2015DEC897","374 980","SI","SERVICE DE L'INFORMATIQUE","","","","SI","DSCD",30/11/15
"2015DEC896","374 979","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",
"2015DEC895","374 977","54TG","TAOLAGNARO","","","","SPCB","DSE",12/01/16
"2015DEC894","374 975","SSAE","SERVICE DES STATISTIQUES ET DES ANALYSES ECONOMIQUES","","CHEF DE DIVISION 'MODELISATION ET ANALYSE ECONOMQ.","","SSAE","DSCD",06/01/15
"2015DEC893","374 905","SSLC","SERVICE DE LA SURVEILLANCE ET DE LA LUTTE CONTRE LA CONTREBANDE","","","","SSLC","DSE",02/12/15
"2015DEC892","374 904","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","DSCD",01/12/15
"2015DEC891","374 903","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","DSCD",01/12/15
"2015DEC890","374 902","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","DSCD",01/12/15
"2015DEC889","374 901","63FI","FIANARANTSOA","","","","SPCB","DSE",20/07/15
"2015DEC888","374 900","SE","SERVICE DES EQUIPEMENTS","","","","SE","DRF",23/11/15
"2015DEC887","374 899","SE","SERVICE DES EQUIPEMENTS","","","","SE","DRF",23/11/15
"2015DEC886","374 898","DSCD","DIRECTION DES STATISTIQUES ET DE LA COMPTABILITE DOUANIERES","","","","","DSCD",01/12/15
"2015DEC885","374 897","13AB","ANTSIRABE","","","","SPCB","DSE",24/12/15
"2015DEC884","374 896","SSLC","SERVICE DE LA SURVEILLANCE ET DE LA LUTTE CONTRE LA CONTREBANDE","","","","SSLC","DSE",01/12/15
"2013DEC886","345 268","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","DGD",
"2015DEC947","345 268","12IV","IVATO-AEROPORT","","","","SPCB","DSE",21/01/15
"2013DEC887","345 304","SAF","SERVICE ADMINISTRATIF ET FINANCIER","","","","SAF","DGD",
"2014DEC1207","345 304","SOC","SERVICE DES OPERATIONS COMMERCIALES","","","","SOC","DSE",
"2015DEC948","345 304","SE","SERVICE DES EQUIPEMENTS","","","","SE","DRF",25/08/15
"2013DEC888","345 305","DGD","DIRECTION GENERALE DES DOUANES","","","","","DGD",10/06/13
"2013DEC889","345 306","11AN","ANTANANARIVO","","","","SPCB","DSE",10/06/13
"2013DEC890","345 307","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",01/07/13
"2014DEC1208","351 548","21TO","BUREAU DES DOUANES DE TOAMASINA PORT","","","","SPCB","DSE",24/02/14
"2014DEC1209","352 827","53TL","TOLIARA","","","","SPCB","DSE",30/04/14
"2014DEC1210","353 316","DGD","DIRECTION GENERALE DES DOUANES","","","","","DGD",28/08/14
"2012DEC850","342 005","53TL","TOLIARA","","","","SPCB","DSE",29/10/12
"2012DEC851","342 006","35NB","NOSY-BE","","","","SPCB","DSE",12/11/12
"2012DEC852","342 007","33VO","VOHEMAR","","","","SPCB","DSE",22/10/12
"2012DEC853","342 335","SDC","SERVICE DE LA DOCUMENTATION ET DE LA COMMUNICATION","","","","SDC","DRF",29/10/12
"2012DEC854","342 336","32SA","SAMBAVA","","","","SPCB","DSE",22/10/12
"2012DEC855","342 784","SRDAAMI","SERVICE DU RENSEIGNMT, DE LA DOC ET DE L'ASSIST ADMIN MUT INTLE","","","","SRDAAMI","",
"2014DEC1225","342 784","SRAR","SERVICE DU RENSEIGNEMENT ET DE L'ANALYSE DES RISQUES","","","","SRAR","DAJLF",11/09/14
"2004DEC526","183 349","DAAD","DIRECTION DES AFFAIRES ADMINISTRATIVES DES DOUANES","","","","","DAAD",
"2007DEC1199","183 349","DSE","DIRECTION DES SERVICES EXTERIEURS","","","","","DSE",
"2008DEC1117","183 349","DNFP","DIRECTION NATIONALE DE LA FORMATION PROFESSIONELLE","","","","","DNFP",
"2009DEC910","183 349","SF","SERVICE DE LA FORMATION","","","","SF","DRF",07/09/09
"1988DEC39","185 440","SDI","SERVICE DES DROITS INDIRECTS EXTERIEURS","","","","SDI","",
"2000DEC367","185 440","11AN","ANTANANARIVO","","","","SPCB","DSE",
"2004DEC510","185 440","12IV","IVATO-AEROPORT","","","","SPCB","DSE",15/12/04
"1996DEC34","246 692","DGD","DIRECTION GENERALE DES DOUANES","","","","","DGD",
"2004DEC516","246 692","11AN","ANTANANARIVO","","","","SPCB","DSE",
"2005DEC948","246 692","15ZS","ANTENNE DES DOUANES ANOSIZATO","","","","SCRS","",
"2012DEC925","246 692","11AN","ANTANANARIVO","","SECRETAIRE","OPCO","SPCB","DSE",09/02/10
"1992DEC20","250 990","11AN","ANTANANARIVO","","","","SPCB","DSE",
"1994DEC18","250 990","SAGRH","SERVICE ADMINISTRATIF ET DE LA GESTION DES RESSOURCES HUMAINES","","","","SAGRH","",
"2001DEC388","250 990","13AB","ANTSIRABE","","","","SPCB","DSE",04/09/01
"1992DEC21","256 348","42MG","MAHAJANGA","","PLANTON","","SPCB","DSE",09/06/92
"2010DEC907","325 280","54TG","TAOLAGNARO","","","","SPCB","DSE",
"2014DEC1315","325 280","SAJC","SERVICE DES AFFAIRES JURIDIQUES ET DU CONTENTIEUX","","","","SAJC","DAJLF",28/08/14
"2010DEC908","325 281","SSLC","SERVICE DE LA SURVEILLANCE ET DE LA LUTTE CONTRE LA CONTREBANDE","","","","SSLC","DSE",30/03/10
"2010DEC909","325 282","SAF/DNFP","SERVICE ADMINISTRATIF ET FINANCIER-DNFP","","","","SAF/DNFP","",
"2015DEC1070","325 282","DRF","DIRECTION DES RESSOURCES ET DE LA FORMATION","","","","","DRF",
"2016DEC91","325 282","SF","SERVICE DE LA FORMATION","","","","SF","DRF",18/04/16
